category,kind,name,target,source,matches
new,person,Jehan le Potier,#SMPA-EG_censier_p243_c104,SMPA-EG_censier_0104,
new,person,Thomas le Fundeeur,#SMPA-EG_censier_p243_c104,SMPA-EG_censier_0104,
new,person,Jehan de Peirone,#SMPA-EG_censier_p243_c104,SMPA-EG_censier_0104,
new,person,Guilleume le Potier,#SMPA-EG_censier_p243_c104,SMPA-EG_censier_0104,
new,place,Biaubourc,#SMPA-EG_censier_p243_c105,SMPA-EG_censier_0105,
new,person,Robert de Corbuelh,#SMPA-EG_censier_p243_c105,SMPA-EG_censier_0105,
new,person,Phelippe de Limoges,#SMPA-EG_censier_p243_c105,SMPA-EG_censier_0105,
new,person,Guillaume Quoquiere,#SMPA-EG_censier_p243_c105,SMPA-EG_censier_0105,
exact_multi,person,Jehan,#SMPA-EG_censier_p243_c105,SMPA-EG_censier_0105,HDPAR-HD_rs_3297 :: Jehan | SMPA-AB-03_rs_1969 :: Jehan…
new,person,Richart le Charpentier,#SMPA-EG_censier_p244_c106,SMPA-EG_censier_0106,
new,person,Richart Gresillon,#SMPA-EG_censier_p244_c106,SMPA-EG_censier_0106,
new,place,Symon Franc,#SMPA-EG_censier_p244_c107,SMPA-EG_censier_0107,
new,person,Estiene le Gros,#SMPA-EG_censier_p244_c107,SMPA-EG_censier_0107,
new,person,Jaque le Breton,#SMPA-EG_censier_p244_c107,SMPA-EG_censier_0107,
exact_multi,person,Jehan,#SMPA-EG_censier_p244_c107,SMPA-EG_censier_0107,HDPAR-HD_rs_3297 :: Jehan | SMPA-AB-03_rs_1969 :: Jehan…
new,person,Simon de Damertin,#SMPA-EG_censier_p244_c107,SMPA-EG_censier_0107,
new,place,Seint Denis,#SMPA-EG_censier_p244_c107,SMPA-EG_censier_0107,
new,person,Estiene de Nuef Chastieu,#SMPA-EG_censier_p244_c107,SMPA-EG_censier_0107,
exact_multi,person,Jehan,#SMPA-EG_censier_p244_c107,SMPA-EG_censier_0107,HDPAR-HD_rs_3297 :: Jehan | SMPA-AB-03_rs_1969 :: Jehan…
exact_multi,person,Emeline,#SMPA-EG_censier_p244_c107,SMPA-EG_censier_0107,SMPA-AB-03_rs_1292 :: Emeline | SMPA-EG_rs_0510 :: Emeline
new,person,Erembourc de Saint-Lo,#SMPA-EG_censier_p244_c107,SMPA-EG_censier_0107,
new,person,Jehan le Velut,#SMPA-EG_censier_p244_c107,SMPA-EG_censier_0107,
new,person,Jehan Belin,#SMPA-EG_censier_p244_c107,SMPA-EG_censier_0107,
new,place,Guilleume Espaulart,#SMPA-EG_censier_p245_c108,SMPA-EG_censier_0108,
new,place,Pierre Aulart,#SMPA-EG_censier_p245_c108,SMPA-EG_censier_0108,
new,place,Lambert de Chielle,#SMPA-EG_censier_p245_c109,SMPA-EG_censier_0109,
new,person,Geufroi de Saveni,#SMPA-EG_censier_p245_c109,SMPA-EG_censier_0109,
new,person,Jehan de Chielle,#SMPA-EG_censier_p245_c109,SMPA-EG_censier_0109,
new,person,Geufroi de Saveni,#SMPA-EG_censier_p245_c109,SMPA-EG_censier_0109,
new,place,Seint Merri,#SMPA-EG_censier_p245_c111,SMPA-EG_censier_0111,
new,place,Seinte Katherine,#SMPA-EG_censier_p245_c111,SMPA-EG_censier_0111,
new,place,Seint Jaque,#SMPA-EG_censier_p245_c112,SMPA-EG_censier_0112,
new,person,Margarite,#SMPA-EG_censier_p245_c112,SMPA-EG_censier_0112,
new,person,Jehan le Tays,#SMPA-EG_censier_p245_c112,SMPA-EG_censier_0112,
new,person,Marie,#SMPA-EG_censier_p245_c112,SMPA-EG_censier_0112,
new,place,Seint Jaques,#SMPA-EG_censier_p245_c112,SMPA-EG_censier_0112,
new,person,Jaque,#SMPA-EG_censier_p245_c112,SMPA-EG_censier_0112,
new,person,Marie,#SMPA-EG_censier_p245_c113,SMPA-EG_censier_0113,
new,person,Jehan Rouciau,#SMPA-EG_censier_p245_c113,SMPA-EG_censier_0113,
new,place,Seint Denis,#SMPA-EG_censier_p246_c114,SMPA-EG_censier_0114,
new,person,Jehan Qussac,#SMPA-EG_censier_p246_c114,SMPA-EG_censier_0114,
exact_multi,person,Guillaume,#SMPA-EG_censier_p246_c114,SMPA-EG_censier_0114,SLES-PR_rs_0851 :: Guillaume | SMPA-AB-02_rs_1364 :: Guillaume | SMPA-AB-02_rs_1369 :: Guillaume | SMPA-AB-03_rs_1785 :: Guillaume | SMPA-AB-03_rs_1786 :: Guillaume | SMPA-EG_rs_0752 :: Guillaume
new,place,Seint Merri,#SMPA-EG_censier_p246_c115,SMPA-EG_censier_0115,
new,place,Seint Merri,#SMPA-EG_censier_p246_c115,SMPA-EG_censier_0115,
new,place,Seint Martin,#SMPA-EG_censier_p246_c115,SMPA-EG_censier_0115,
new,person,Guilleume,#SMPA-EG_censier_p246_c115,SMPA-EG_censier_0115,
new,place,Seint Merri,#SMPA-EG_censier_p246_c115,SMPA-EG_censier_0115,
new,place,Seint Martin,#SMPA-EG_censier_p246_c115,SMPA-EG_censier_0115,
new,person,Jehan de Champiaus,#SMPA-EG_censier_p246_c115,SMPA-EG_censier_0115,
new,place,Seinte Katherine,#SMPA-EG_censier_p246_c115,SMPA-EG_censier_0115,
new,person,Guilleume Gales,#SMPA-EG_censier_p246_c115,SMPA-EG_censier_0115,
new,person,Henri du Pressoeur,#SMPA-EG_censier_p246_c115,SMPA-EG_censier_0115,
new,person,Guillaume de Dreueus,#SMPA-EG_censier_p246_c115,SMPA-EG_censier_0115,
new,place,Seint Germain,#SMPA-EG_censier_p246_c116,SMPA-EG_censier_0116,
new,place,Seint Germain,#SMPA-EG_censier_p246_c116,SMPA-EG_censier_0116,
new,place,Chastellet,#SMPA-EG_censier_p246_c117,SMPA-EG_censier_0117,
new,place,Chastellet,#SMPA-EG_censier_p246_c117,SMPA-EG_censier_0117,
new,place,Seint Merry de Paris,#SMPA-EG_censier_p247_c118,SMPA-EG_censier_0118,
new,place,Seint Jehan,#SMPA-EG_censier_p247_c118,SMPA-EG_censier_0118,
new,place,Seint Remy,#SMPA-EG_censier_p247_c118,SMPA-EG_censier_0118,
new,place,Symon le Franc,#SMPA-EG_censier_p247_c118,SMPA-EG_censier_0118,
new,person,Jehan le Pasticier,#SMPA-EG_censier_p247_c118,SMPA-EG_censier_0118,
new,place,Chastellet,#SMPA-EG_censier_p247_c118,SMPA-EG_censier_0118,
exact_multi,person,Pierre,#SMPA-EG_censier_p247_c118,SMPA-EG_censier_0118,HDPAR-HD_rs_5538 :: Pierre | NDPR-AB_rs_0680 :: Pierre | SLES-PR_rs_1270 :: Pierre | SMPA-AB-03_rs_2858 :: Pierre | STEP-AB_rs_0251 :: Pierre
new,place,Seint Jehan,#SMPA-EG_censier_p248_c119,SMPA-EG_censier_0119,
new,place,Encloistre,#SMPA-EG_censier_p248_c119,SMPA-EG_censier_0119,
new,person,Nicholaus de Rosai,#SMPA-EG_censier_p248_c119,SMPA-EG_censier_0119,
new,person,Girart de Cul,#SMPA-EG_censier_p248_c119,SMPA-EG_censier_0119,
new,person,Jaque de Columbiers,#SMPA-EG_censier_p248_c119,SMPA-EG_censier_0119,
new,person,Jehan de Monttegni,#SMPA-EG_censier_p248_c119,SMPA-EG_censier_0119,
new,place,Seint Germain,#SMPA-EG_censier_p248_c119,SMPA-EG_censier_0119,
new,person,Estiene du Cloistre,#SMPA-EG_censier_p248_c119,SMPA-EG_censier_0119,
